@context,@type,entry_id,term,iast,category,frequency_target,nakshatra_alignment,nakshatra_planet,nakshatra_goddess,guna,healing_focus,suggested_raga,mantra_seed,meaning,resonance_quality,timestamp
https://schema.org,CreativeWork,SAN-0813,Mahalaya,mahalaya,Karuna,112.4,['Krittika'],Sun,Agni,Tamas,Parivartana (transformation),Yaman,Oṁ mahalayaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.994537
https://schema.org,CreativeWork,SAN-0814,Pranamaya,pranamaya,Raudra,114.3,['Rohini'],Moon,Prajapati,Sattva,Pauṣṭi (nourishment),Malkauns,Oṁ pranamayaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.994549
https://schema.org,CreativeWork,SAN-0815,Maharupa,maharupa,Vira,116.5,['Mrigashira'],Mars,Soma,Rajas,Vijaya (victory),Puriya Dhanashree,Oṁ maharupaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.994562
https://schema.org,CreativeWork,SAN-0816,Vedalaya,vedalaya,Bhayanaka,117.6,['Ardra'],Rahu,Rudra,Tamas,Dhana (wealth),Ahir Bhairav,Oṁ vedalayaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.994574
https://schema.org,CreativeWork,SAN-0817,Mahatva,mahatva,Bibhatsa,119.5,['Punarvasu'],Jupiter,Aditi,Sattva,Śakti (power),Brindavani Sarang,Oṁ mahatvaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.994586
https://schema.org,CreativeWork,SAN-0818,Chitsara,chitsara,Adbhuta,121.8,['Pushya'],Saturn,Brihaspati,Rajas,Śodhana (purification),Todi,Oṁ chitsaraya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.994600
https://schema.org,CreativeWork,SAN-0819,Chitkara,chitkara,Shanta,124.1,['Ashlesha'],Mercury,Sarpas,Tamas,Nāyakatva (leadership),Bhairav,Oṁ chitkaraya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.994613
https://schema.org,CreativeWork,SAN-0820,Adimaya,adimaya,Shringara,125.5,['Magha'],Ketu,Pitrs,Sattva,Maitrī (friendship),Darbari,Oṁ adimayaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.994625
https://schema.org,CreativeWork,SAN-0821,Anandasthiti,anandasthiti,Hasya,127.5,['Purva Phalguni'],Venus,Bhaga,Rajas,Śakti (power),Khamaj,Oṁ anandasthitiye namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.994640
https://schema.org,CreativeWork,SAN-0822,Chitsthiti,chitsthiti,Karuna,130.4,['Uttara Phalguni'],Sun,Aryaman,Tamas,Śilpa (art),Khamaj,Oṁ chitsthitiye namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.994662
https://schema.org,CreativeWork,SAN-0823,Paralaya,paralaya,Raudra,132.0,['Hasta'],Moon,Savitr,Sattva,Kuṇḍalinī (healing),Bhimpalasi,Oṁ paralayaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.994675
https://schema.org,CreativeWork,SAN-0824,Anandasthiti,anandasthiti,Vira,133.6,['Chitra'],Mars,Vishwakarma,Rajas,Svātantrya (freedom),Yaman,Oṁ anandasthitiye namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.994687
https://schema.org,CreativeWork,SAN-0825,Mahalaya,mahalaya,Bhayanaka,136.1,['Swati'],Rahu,Vayu,Tamas,Nāyakatva (leadership),Brindavani Sarang,Oṁ mahalayaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.994700
https://schema.org,CreativeWork,SAN-0826,Mahamaya,mahamaya,Bibhatsa,137.7,['Vishakha'],Jupiter,Indra-Agni,Sattva,Mūla śodhana (root),Khamaj,Oṁ mahamayaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.994714
https://schema.org,CreativeWork,SAN-0827,Anandatva,anandatva,Adbhuta,140.4,['Anuradha'],Saturn,Mitra,Rajas,Śodhana (purification),Kafi,Oṁ anandatvaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.994726
https://schema.org,CreativeWork,SAN-0828,Svatva,svatva,Shanta,141.9,['Jyeshtha'],Mercury,Indra,Tamas,Maitrī (friendship),Kafi,Oṁ svatvaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.994740
https://schema.org,CreativeWork,SAN-0829,Vedarupa,vedarupa,Shringara,143.7,['Mula'],Ketu,Nirriti,Sattva,Svātantrya (freedom),Kafi,Oṁ vedarupaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.994753
https://schema.org,CreativeWork,SAN-0830,Paratva,paratva,Hasya,146.0,['Purva Ashadha'],Venus,Apas,Rajas,Nāyakatva (leadership),Puriya Dhanashree,Oṁ paratvaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.994765
https://schema.org,CreativeWork,SAN-0831,Chitkara,chitkara,Karuna,148.2,['Uttara Ashadha'],Sun,Vishvedevas,Tamas,Mūla śodhana (root),Brindavani Sarang,Oṁ chitkaraya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.994777
https://schema.org,CreativeWork,SAN-0832,Brahmarupa,brahmarupa,Raudra,149.7,['Shravana'],Moon,Vishnu,Sattva,Dhana (wealth),Brindavani Sarang,Oṁ brahmarupaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.994791
https://schema.org,CreativeWork,SAN-0833,Chitsthiti,chitsthiti,Vira,151.7,['Dhanishtha'],Mars,Vasus,Rajas,Kauśala (creativity),Rageshri,Oṁ chitsthitiye namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.994804
https://schema.org,CreativeWork,SAN-0834,Pranananda,pranananda,Bhayanaka,154.0,['Shatabhisha'],Rahu,Varuna,Tamas,Saṃkṣobha (transformation),Brindavani Sarang,Oṁ prananandaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.994817
https://schema.org,CreativeWork,SAN-0835,Mahagata,mahagata,Bibhatsa,155.5,['Purva Bhadrapada'],Jupiter,Aja Ekapada,Sattva,Pauṣṭi (nourishment),Khamaj,Oṁ mahagataya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.994830
https://schema.org,CreativeWork,SAN-0836,Adimaya,adimaya,Adbhuta,157.7,['Uttara Bhadrapada'],Saturn,Ahirbudhnya,Rajas,Saṃvedana (intuition),Todi,Oṁ adimayaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.994842
https://schema.org,CreativeWork,SAN-0837,Paratva,paratva,Shanta,159.6,['Revati'],Mercury,Pushan,Tamas,Parivartana (transformation),Desh,Oṁ paratvaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.994854
https://schema.org,CreativeWork,SAN-0838,Brahmarupa,brahmarupa,Shringara,108.3,['Ashwini'],Ketu,Ashwini Kumaras,Sattva,Pauṣṭi (nourishment),Yaman,Oṁ brahmarupaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.994868
https://schema.org,CreativeWork,SAN-0839,Parapada,parapada,Hasya,110.1,['Bharani'],Venus,Yama,Rajas,Śuddhi (purification),Desh,Oṁ parapadaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.994882
https://schema.org,CreativeWork,SAN-0840,Adisthiti,adisthiti,Karuna,111.9,['Krittika'],Sun,Agni,Tamas,Śodhana (purification),Khamaj,Oṁ adisthitiye namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.994895
https://schema.org,CreativeWork,SAN-0841,Svagata,svagata,Raudra,114.4,['Rohini'],Moon,Prajapati,Sattva,Kuṇḍalinī (healing),Malkauns,Oṁ svagataya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.994909
https://schema.org,CreativeWork,SAN-0842,Parasthiti,parasthiti,Vira,115.8,['Mrigashira'],Mars,Soma,Rajas,Pauṣṭi (nourishment),Darbari,Oṁ parasthitiye namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.994922
https://schema.org,CreativeWork,SAN-0843,Svasara,svasara,Bhayanaka,117.7,['Ardra'],Rahu,Rudra,Tamas,Mūla śodhana (root),Bhoop,Oṁ svasaraya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.994934
https://schema.org,CreativeWork,SAN-0844,Svalaya,svalaya,Bibhatsa,120.0,['Punarvasu'],Jupiter,Aditi,Sattva,Saṃkṣobha (transformation),Shankara,Oṁ svalayaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.994948
https://schema.org,CreativeWork,SAN-0845,Chittva,chittva,Adbhuta,121.6,['Pushya'],Saturn,Brihaspati,Rajas,Nāyakatva (leadership),Brindavani Sarang,Oṁ chittvaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.994961
https://schema.org,CreativeWork,SAN-0846,Chitsara,chitsara,Shanta,124.1,['Ashlesha'],Mercury,Sarpas,Tamas,Kuṇḍalinī (healing),Bhairav,Oṁ chitsaraya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.994972
https://schema.org,CreativeWork,SAN-0847,Adisthiti,adisthiti,Shringara,125.5,['Magha'],Ketu,Pitrs,Sattva,Paitṛka (ancestral),Desh,Oṁ adisthitiye namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.994985
https://schema.org,CreativeWork,SAN-0848,Aditva,aditva,Hasya,128.5,['Purva Phalguni'],Venus,Bhaga,Rajas,Kauśala (creativity),Marwa,Oṁ aditvaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.994999
https://schema.org,CreativeWork,SAN-0849,Pranapada,pranapada,Karuna,130.5,['Uttara Phalguni'],Sun,Aryaman,Tamas,Vijaya (victory),Desh,Oṁ pranapadaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.995011
https://schema.org,CreativeWork,SAN-0850,Pranakara,pranakara,Raudra,132.2,['Hasta'],Moon,Savitr,Sattva,Kauśala (creativity),Kafi,Oṁ pranakaraya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.995024
https://schema.org,CreativeWork,SAN-0851,Atmakara,atmakara,Vira,134.1,['Chitra'],Mars,Vishwakarma,Rajas,Śravaṇa (learning),Yaman,Oṁ atmakaraya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995037
https://schema.org,CreativeWork,SAN-0852,Chitsthiti,chitsthiti,Bhayanaka,135.6,['Swati'],Rahu,Vayu,Tamas,Parivartana (transformation),Khamaj,Oṁ chitsthitiye namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995049
https://schema.org,CreativeWork,SAN-0853,Pranananda,pranananda,Bibhatsa,137.5,['Vishakha'],Jupiter,Indra-Agni,Sattva,Pauṣṭi (nourishment),Puriya Dhanashree,Oṁ prananandaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995062
https://schema.org,CreativeWork,SAN-0854,Parananda,parananda,Adbhuta,139.9,['Anuradha'],Saturn,Mitra,Rajas,Mūla śodhana (root),Malkauns,Oṁ paranandaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995074
https://schema.org,CreativeWork,SAN-0855,Mahatva,mahatva,Shanta,141.9,['Jyeshtha'],Mercury,Indra,Tamas,Nāyakatva (leadership),Bhairav,Oṁ mahatvaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995086
https://schema.org,CreativeWork,SAN-0856,Atmarupa,atmarupa,Shringara,144.1,['Mula'],Ketu,Nirriti,Sattva,Nāyakatva (leadership),Marwa,Oṁ atmarupaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995101
https://schema.org,CreativeWork,SAN-0857,Mahakara,mahakara,Hasya,146.3,['Purva Ashadha'],Venus,Apas,Rajas,Mūla śodhana (root),Bhairav,Oṁ mahakaraya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995113
https://schema.org,CreativeWork,SAN-0858,Mahatva,mahatva,Karuna,148.0,['Uttara Ashadha'],Sun,Vishvedevas,Tamas,Saṃvedana (intuition),Rageshri,Oṁ mahatvaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995127
https://schema.org,CreativeWork,SAN-0859,Adilaya,adilaya,Raudra,149.5,['Shravana'],Moon,Vishnu,Sattva,Ārogya (healing),Bageshree,Oṁ adilayaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995139
https://schema.org,CreativeWork,SAN-0860,Atmalaya,atmalaya,Vira,151.8,['Dhanishtha'],Mars,Vasus,Rajas,Vijaya (victory),Todi,Oṁ atmalayaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.995151
https://schema.org,CreativeWork,SAN-0861,Vedapada,vedapada,Bhayanaka,153.9,['Shatabhisha'],Rahu,Varuna,Tamas,Parivartana (transformation),Kafi,Oṁ vedapadaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995163
https://schema.org,CreativeWork,SAN-0862,Mahatva,mahatva,Bibhatsa,156.2,['Purva Bhadrapada'],Jupiter,Aja Ekapada,Sattva,Navīkaraṇa (renewal),Khamaj,Oṁ mahatvaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995176
https://schema.org,CreativeWork,SAN-0863,Brahmamaya,brahmamaya,Adbhuta,157.7,['Uttara Bhadrapada'],Saturn,Ahirbudhnya,Rajas,Svātantrya (freedom),Ahir Bhairav,Oṁ brahmamayaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995188
https://schema.org,CreativeWork,SAN-0864,Brahmatva,brahmatva,Shanta,159.7,['Revati'],Mercury,Pushan,Tamas,Svātantrya (freedom),Bhairav,Oṁ brahmatvaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.995200
https://schema.org,CreativeWork,SAN-0865,Brahmalaya,brahmalaya,Shringara,108.2,['Ashwini'],Ketu,Ashwini Kumaras,Sattva,Nāyakatva (leadership),Desh,Oṁ brahmalayaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.995212
https://schema.org,CreativeWork,SAN-0866,Maharupa,maharupa,Hasya,110.3,['Bharani'],Venus,Yama,Rajas,Paitṛka (ancestral),Desh,Oṁ maharupaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995225
https://schema.org,CreativeWork,SAN-0867,Pranamaya,pranamaya,Karuna,111.8,['Krittika'],Sun,Agni,Tamas,Paitṛka (ancestral),Bageshree,Oṁ pranamayaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995238
https://schema.org,CreativeWork,SAN-0868,Adipada,adipada,Raudra,114.4,['Rohini'],Moon,Prajapati,Sattva,Kuṇḍalinī (healing),Marwa,Oṁ adipadaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995254
https://schema.org,CreativeWork,SAN-0869,Pranapada,pranapada,Vira,116.1,['Mrigashira'],Mars,Soma,Rajas,Saṃkṣobha (transformation),Khamaj,Oṁ pranapadaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995266
https://schema.org,CreativeWork,SAN-0870,Anandatva,anandatva,Bhayanaka,117.8,['Ardra'],Rahu,Rudra,Tamas,Ārogya (healing),Kafi,Oṁ anandatvaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.995279
https://schema.org,CreativeWork,SAN-0871,Atmarupa,atmarupa,Bibhatsa,120.5,['Punarvasu'],Jupiter,Aditi,Sattva,Saṃvedana (intuition),Puriya Dhanashree,Oṁ atmarupaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.995291
https://schema.org,CreativeWork,SAN-0872,Brahmasthiti,brahmasthiti,Adbhuta,121.7,['Pushya'],Saturn,Brihaspati,Rajas,Svātantrya (freedom),Darbari,Oṁ brahmasthitiye namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995303
https://schema.org,CreativeWork,SAN-0873,Chitsara,chitsara,Shanta,124.3,['Ashlesha'],Mercury,Sarpas,Tamas,Saṃvedana (intuition),Khamaj,Oṁ chitsaraya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995315
https://schema.org,CreativeWork,SAN-0874,Anandalaya,anandalaya,Shringara,125.6,['Magha'],Ketu,Pitrs,Sattva,Saṃkṣobha (transformation),Hamsadhwani,Oṁ anandalayaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995328
https://schema.org,CreativeWork,SAN-0875,Mahakara,mahakara,Hasya,128.5,['Purva Phalguni'],Venus,Bhaga,Rajas,Svātantrya (freedom),Kafi,Oṁ mahakaraya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995340
https://schema.org,CreativeWork,SAN-0876,Mahakara,mahakara,Karuna,129.7,['Uttara Phalguni'],Sun,Aryaman,Tamas,Svātantrya (freedom),Rageshri,Oṁ mahakaraya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995353
https://schema.org,CreativeWork,SAN-0877,Anandasthiti,anandasthiti,Raudra,131.6,['Hasta'],Moon,Savitr,Sattva,Vijaya (victory),Rageshri,Oṁ anandasthitiye namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.995367
https://schema.org,CreativeWork,SAN-0878,Svananda,svananda,Vira,134.4,['Chitra'],Mars,Vishwakarma,Rajas,Vijaya (victory),Khamaj,Oṁ svanandaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995384
https://schema.org,CreativeWork,SAN-0879,Pararupa,pararupa,Bhayanaka,135.9,['Swati'],Rahu,Vayu,Tamas,Vijaya (victory),Puriya Dhanashree,Oṁ pararupaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995396
https://schema.org,CreativeWork,SAN-0880,Pararupa,pararupa,Bibhatsa,137.6,['Vishakha'],Jupiter,Indra-Agni,Sattva,Śakti (power),Brindavani Sarang,Oṁ pararupaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.995408
https://schema.org,CreativeWork,SAN-0881,Brahmasthiti,brahmasthiti,Adbhuta,139.7,['Anuradha'],Saturn,Mitra,Rajas,Pauṣṭi (nourishment),Darbari,Oṁ brahmasthitiye namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.995422
https://schema.org,CreativeWork,SAN-0882,Vedananda,vedananda,Shanta,142.0,['Jyeshtha'],Mercury,Indra,Tamas,Vaivāhika (marriage),Marwa,Oṁ vedanandaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995434
https://schema.org,CreativeWork,SAN-0883,Parasthiti,parasthiti,Shringara,144.3,['Mula'],Ketu,Nirriti,Sattva,Mūla śodhana (root),Bhimpalasi,Oṁ parasthitiye namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.995446
https://schema.org,CreativeWork,SAN-0884,Adikara,adikara,Hasya,146.4,['Purva Ashadha'],Venus,Apas,Rajas,Śilpa (art),Khamaj,Oṁ adikaraya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995458
https://schema.org,CreativeWork,SAN-0885,Pranasthiti,pranasthiti,Karuna,148.4,['Uttara Ashadha'],Sun,Vishvedevas,Tamas,Kauśala (creativity),Bhimpalasi,Oṁ pranasthitiye namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.995470
https://schema.org,CreativeWork,SAN-0886,Svananda,svananda,Raudra,149.8,['Shravana'],Moon,Vishnu,Sattva,Kuṇḍalinī (healing),Marwa,Oṁ svanandaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995482
https://schema.org,CreativeWork,SAN-0887,Aditva,aditva,Vira,152.0,['Dhanishtha'],Mars,Vasus,Rajas,Mūla śodhana (root),Khamaj,Oṁ aditvaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995494
https://schema.org,CreativeWork,SAN-0888,Vedarupa,vedarupa,Bhayanaka,154.2,['Shatabhisha'],Rahu,Varuna,Tamas,Svātantrya (freedom),Desh,Oṁ vedarupaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995508
https://schema.org,CreativeWork,SAN-0889,Chitnanda,chitnanda,Bibhatsa,156.1,['Purva Bhadrapada'],Jupiter,Aja Ekapada,Sattva,Ārogya (healing),Khamaj,Oṁ chitnandaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995520
https://schema.org,CreativeWork,SAN-0890,Chitnanda,chitnanda,Adbhuta,157.9,['Uttara Bhadrapada'],Saturn,Ahirbudhnya,Rajas,Dhana (wealth),Bageshree,Oṁ chitnandaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995534
https://schema.org,CreativeWork,SAN-0891,Vedalaya,vedalaya,Shanta,159.7,['Revati'],Mercury,Pushan,Tamas,Śuddhi (purification),Bhimpalasi,Oṁ vedalayaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995549
https://schema.org,CreativeWork,SAN-0892,Brahmatva,brahmatva,Shringara,107.6,['Ashwini'],Ketu,Ashwini Kumaras,Sattva,Nāyakatva (leadership),Brindavani Sarang,Oṁ brahmatvaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.995562
https://schema.org,CreativeWork,SAN-0893,Mahagata,mahagata,Hasya,110.5,['Bharani'],Venus,Yama,Rajas,Parivartana (transformation),Bageshree,Oṁ mahagataya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995574
https://schema.org,CreativeWork,SAN-0894,Atmatva,atmatva,Karuna,112.1,['Krittika'],Sun,Agni,Tamas,Paitṛka (ancestral),Desh,Oṁ atmatvaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995587
https://schema.org,CreativeWork,SAN-0895,Mahagata,mahagata,Raudra,113.9,['Rohini'],Moon,Prajapati,Sattva,Śodhana (purification),Darbari,Oṁ mahagataya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.995599
https://schema.org,CreativeWork,SAN-0896,Vedananda,vedananda,Vira,116.0,['Mrigashira'],Mars,Soma,Rajas,Pauṣṭi (nourishment),Khamaj,Oṁ vedanandaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.995611
https://schema.org,CreativeWork,SAN-0897,Anandapada,anandapada,Bhayanaka,117.9,['Ardra'],Rahu,Rudra,Tamas,Saṃvedana (intuition),Rageshri,Oṁ anandapadaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995624
https://schema.org,CreativeWork,SAN-0898,Pranatva,pranatva,Bibhatsa,119.6,['Punarvasu'],Jupiter,Aditi,Sattva,Ārogya (healing),Kafi,Oṁ pranatvaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.995638
https://schema.org,CreativeWork,SAN-0899,Pranasara,pranasara,Adbhuta,122.0,['Pushya'],Saturn,Brihaspati,Rajas,Śuddhi (purification),Hamsadhwani,Oṁ pranasaraya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995650
https://schema.org,CreativeWork,SAN-0900,Pranakara,pranakara,Shanta,123.8,['Ashlesha'],Mercury,Sarpas,Tamas,Svātantrya (freedom),Todi,Oṁ pranakaraya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.995661
https://schema.org,CreativeWork,SAN-0901,Brahmarupa,brahmarupa,Shringara,125.8,['Magha'],Ketu,Pitrs,Sattva,Dhana (wealth),Darbari,Oṁ brahmarupaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.995788
